일자,매장,품번,시리즈,수량,매출,채널,영업사원,거래처
2026-02-18,,WC2126,WC2,1,193000,B2B,영업사원_06,거래처_An
2026-02-18,,WC2128-N,WC2,1,256000,B2B,영업사원_08,거래처_Ad
2026-02-18,,WC2128-N,WC2,1,256000,B2B,영업사원_02,거래처_Aa
2026-02-18,,WC2129,WC2,2,160292,B2B,영업사원_08,거래처_Ad
2026-02-18,,WC2130,WC2,3,768000,B2B,영업사원_07,거래처_Ag
2026-02-18,,WC2131,WC2,3,486000,B2B,영업사원_05,거래처_Ao
2026-02-18,,WC2133,WC2,1,97000,B2B,영업사원_01,거래처_AF
2026-02-18,,WC2137,WC2,1,81000,B2B,영업사원_04,거래처_E
2026-02-18,,WC2144,WC2,1,293000,B2B,영업사원_07,거래처_AS
2026-02-18,,WC2147,WC2,1,223563,B2B,영업사원_07,거래처_Q
2026-02-18,,WC2148,WC2,1,238000,B2B,영업사원_02,거래처_J
2026-02-18,매장_D,BF3115,BF3,1,59000,SSG,,
2026-02-18,매장_C,BF3124,BF3,2,198000,SSG,,
2026-02-18,매장_H,BF3128,BF3,1,86715,SSG,,
2026-02-18,매장_C,CW1503,CW1,1,551619,SSG,,
2026-02-18,매장_C,CW1519,CW1,1,754000,SSG,,
2026-02-18,매장_D,RB1512,RB1,1,622000,SSG,,
2026-02-18,매장_F,RB1513,RB1,2,644232,SSG,,
2026-02-18,매장_I,RB1515,RB1,2,1008000,SSG,,
2026-02-18,매장_E,RB1516,RB1,1,428000,SSG,,
2026-02-18,매장_C,RB1522,RB1,2,1322000,SSG,,
2026-02-18,매장_A,RB1530,RB1,1,334000,SSG,,
2026-02-18,매장_J,WC2101,WC2,2,329976,SSG,,
2026-02-18,매장_C,WC2109,WC2,20,5275520,SSG,,
2026-02-18,매장_B,WC2124,WC2,1,300000,SSG,,
2026-02-18,매장_E,WC2124,WC2,1,300000,SSG,,
2026-02-18,매장_C,WC2130,WC2,2,512000,SSG,,
2026-02-18,매장_H,BF3106,BF3,1,74587,공식몰,,
2026-02-18,매장_A,BF3109,BF3,1,143000,공식몰,,
2026-02-18,매장_I,BF3115,BF3,10,590000,공식몰,,
2026-02-18,매장_G,BF3116,BF3,3,135000,공식몰,,
2026-02-18,매장_I,BF3119,BF3,2,358000,공식몰,,
2026-02-18,매장_E,BF3120,BF3,5,665000,공식몰,,
2026-02-18,매장_I,BF3123,BF3,1,118000,공식몰,,
2026-02-18,매장_J,CW1512,CW1,2,1587886,공식몰,,
2026-02-18,매장_G,CW1517,CW1,1,624000,공식몰,,
2026-02-18,매장_I,CW1519,CW1,1,754000,공식몰,,
2026-02-18,매장_G,RB1503,RB1,1,456999,공식몰,,
2026-02-18,매장_J,RB1504,RB1,1,375580,공식몰,,
2026-02-18,매장_B,RB1514,RB1,2,879194,공식몰,,
2026-02-18,매장_J,RB1518,RB1,2,1342000,공식몰,,
2026-02-18,매장_F,RB1521,RB1,2,590000,공식몰,,
2026-02-18,매장_H,RB1535,RB1,2,662000,공식몰,,
2026-02-18,매장_G,RB1535,RB1,1,331000,공식몰,,
2026-02-18,매장_C,RB1540,RB1,2,730000,공식몰,,
2026-02-18,매장_D,WC2113,WC2,1,151000,공식몰,,
2026-02-18,매장_H,WC2122,WC2,2,358000,공식몰,,
2026-02-18,매장_A,WC2129,WC2,1,87000,공식몰,,
2026-02-18,매장_D,WC2138,WC2,1,158000,공식몰,,
2026-02-18,매장_D,WC2146,WC2,2,194000,공식몰,,
2026-02-18,매장_D,BF3103,BF3,1,92000,네이버,,
2026-02-18,매장_C,BF3107,BF3,1,159000,네이버,,
2026-02-18,매장_H,BF3130,BF3,3,435714,네이버,,
2026-02-18,매장_H,CW1505,CW1,10,3030000,네이버,,
2026-02-18,매장_D,CW1526,CW1,2,1584000,네이버,,
2026-02-18,매장_H,RB1508,RB1,3,1107000,네이버,,
2026-02-18,매장_C,RB1519,RB1,5,2180000,네이버,,
2026-02-18,매장_H,RB1521,RB1,1,295000,네이버,,
2026-02-18,매장_D,RB1528,RB1,1,342000,네이버,,
2026-02-18,매장_E,WC2102,WC2,1,183000,네이버,,
2026-02-18,매장_J,WC2105,WC2,1,94000,네이버,,
2026-02-18,매장_E,WC2128-N,WC2,20,5120000,네이버,,
2026-02-18,매장_A,WC2144,WC2,2,586000,네이버,,
2026-02-18,매장_C,BF3103,BF3,3,276000,쿠팡,,
2026-02-18,매장_E,BF3104,BF3,1,126000,쿠팡,,
2026-02-18,매장_H,BF3106,BF3,1,78000,쿠팡,,
2026-02-18,매장_F,BF3114,BF3,1,111000,쿠팡,,
2026-02-18,매장_H,BF3117,BF3,1,67000,쿠팡,,
2026-02-18,매장_J,BF3126,BF3,3,234000,쿠팡,,
2026-02-18,매장_E,CW1505,CW1,2,606000,쿠팡,,
2026-02-18,매장_A,CW1506,CW1,2,1258000,쿠팡,,
2026-02-18,매장_A,CW1510,CW1,1,696649,쿠팡,,
2026-02-18,매장_I,CW1520,CW1,3,1410000,쿠팡,,
2026-02-18,매장_I,RB1504,RB1,1,399000,쿠팡,,
2026-02-18,매장_I,RB1513,RB1,1,340000,쿠팡,,
2026-02-18,매장_A,RB1513,RB1,1,340000,쿠팡,,
2026-02-18,매장_J,RB1518,RB1,1,671000,쿠팡,,
2026-02-18,매장_H,RB1520,RB1,1,391000,쿠팡,,
2026-02-18,매장_J,RB1525,RB1,1,327000,쿠팡,,
2026-02-18,매장_E,WC2117,WC2,20,6160000,쿠팡,,
2026-02-18,매장_A,WC2123,WC2,2,250000,쿠팡,,
2026-02-18,매장_I,WC2125,WC2,3,288000,쿠팡,,
2026-02-18,매장_G,WC2126,WC2,2,386000,쿠팡,,
2026-02-18,매장_G,WC2148,WC2,1,238000,쿠팡,,
2026-02-19,,BF3101,BF3,1,154000,B2B,영업사원_05,거래처_Ax
2026-02-19,,BF3102,BF3,1,137000,B2B,영업사원_06,거래처_AA
2026-02-19,,BF3103,BF3,1,92000,B2B,영업사원_09,거래처_AO
2026-02-19,,BF3105,BF3,1,177000,B2B,영업사원_03,거래처_C
2026-02-19,,BF3105,BF3,2,354000,B2B,영업사원_07,거래처_Ax
2026-02-19,,BF3105,BF3,1,177000,B2B,,거래처_Av
2026-02-19,,BF3107,BF3,1,159000,B2B,영업사원_10,거래처_Aq
2026-02-19,,BF3109,BF3,1,143000,B2B,영업사원_07,거래처_F
2026-02-19,,BF3110,BF3,2,158000,B2B,영업사원_09,거래처_AY
2026-02-19,,BF3111,BF3,10,1360000,B2B,영업사원_08,거래처_Z
2026-02-19,,BF3114,BF3,1,111000,B2B,영업사원_01,거래처_Av
2026-02-19,,BF3117,BF3,3,201000,B2B,영업사원_09,거래처_AE
2026-02-19,,BF3117,BF3,1,58401,B2B,영업사원_07,거래처_AY
2026-02-19,,BF3118,BF3,5,530000,B2B,영업사원_04,거래처_R
2026-02-19,,BF3118,BF3,2,212000,B2B,영업사원_01,거래처_A{
2026-02-19,,BF3123,BF3,1,118000,B2B,영업사원_04,거래처_Ab
2026-02-19,,BF3124,BF3,1,99000,B2B,영업사원_06,거래처_Al
2026-02-19,,BF3126,BF3,3,234000,B2B,영업사원_01,거래처_O
2026-02-19,,BF3126,BF3,1,78000,B2B,영업사원_08,거래처_A}
2026-02-19,,BF3126,BF3,1,78000,B2B,영업사원_10,거래처_Aq
2026-02-19,,CW1503,CW1,1,605000,B2B,영업사원_04,거래처_E
2026-02-19,,CW1503,CW1,1,605000,B2B,영업사원_06,거래처_K
2026-02-19,,CW1504,CW1,3,1338000,B2B,영업사원_07,거래처_AU
2026-02-19,,CW1504,CW1,2,892000,B2B,영업사원_09,거래처_AA
2026-02-19,,CW1505,CW1,1,303000,B2B,영업사원_05,거래처_A{
2026-02-19,,CW1512,CW1,1,834000,B2B,영업사원_09,거래처_A[
2026-02-19,,CW1516,CW1,3,1245000,B2B,영업사원_01,거래처_An
2026-02-19,,CW1516,CW1,1,415000,B2B,영업사원_04,거래처_Ah
2026-02-19,,CW1519,CW1,3,2262000,B2B,영업사원_04,거래처_AI
2026-02-19,,CW1521,CW1,1,457000,B2B,영업사원_07,거래처_E
2026-02-19,,CW1521,CW1,1,457000,B2B,영업사원_01,거래처_AP
2026-02-19,,CW1523,CW1,5,1590000,B2B,영업사원_06,거래처_AB
2026-02-19,,CW1525,CW1,2,1460248,B2B,영업사원_08,거래처_Ac
2026-02-19,,RB1501,RB1,5,1840000,B2B,영업사원_06,거래처_AJ
2026-02-19,,RB1502,RB1,2,1270000,B2B,영업사원_07,거래처_Au
2026-02-19,,RB1502,RB1,1,635000,B2B,영업사원_06,거래처_AB
2026-02-19,,RB1503,RB1,1,496000,B2B,영업사원_07,거래처_E
2026-02-19,,RB1503,RB1,2,992000,B2B,영업사원_10,거래처_Ax
2026-02-19,,RB1505,RB1,3,1341000,B2B,,거래처_AL
2026-02-19,,RB1511,RB1,1,351000,B2B,영업사원_09,거래처_AX
2026-02-19,,RB1515,RB1,3,1512000,B2B,영업사원_10,거래처_A}
2026-02-19,,RB1516,RB1,2,856000,B2B,영업사원_04,거래처_Aw
2026-02-19,,RB1518,RB1,1,671000,B2B,영업사원_01,거래처_N
2026-02-19,,RB1519,RB1,1,436000,B2B,영업사원_02,거래처_Am
2026-02-19,,RB1523,RB1,1,629000,B2B,영업사원_05,거래처_A
2026-02-19,,RB1526,RB1,1,485000,B2B,영업사원_04,거래처_Y
2026-02-19,,RB1527,RB1,1,671000,B2B,영업사원_01,거래처_F
2026-02-19,,RB1529,RB1,1,257000,B2B,영업사원_08,거래처_AM
2026-02-19,,RB1529,RB1,2,514000,B2B,영업사원_04,거래처_Ah
2026-02-19,,RB1530,RB1,2,668000,B2B,영업사원_01,거래처_E
2026-02-19,,RB1530,RB1,5,1670000,B2B,영업사원_05,거래처_F
2026-02-19,,RB1530,RB1,5,1670000,B2B,영업사원_10,거래처_F
2026-02-19,,RB1530,RB1,5,1670000,B2B,영업사원_05,거래처_K
2026-02-19,,RB1530,RB1,3,1002000,B2B,영업사원_10,거래처_L
2026-02-19,,RB1530,RB1,2,668000,B2B,영업사원_02,거래처_L
2026-02-19,,RB1530,RB1,5,1670000,B2B,영업사원_06,거래처_P
2026-02-19,,RB1530,RB1,5,1670000,B2B,영업사원_01,거래처_P
2026-02-19,,RB1532,RB1,1,211875,B2B,영업사원_01,거래처_Al
2026-02-19,,RB1534,RB1,1,358000,B2B,영업사원_05,거래처_A
2026-02-19,,RB1534,RB1,1,358000,B2B,영업사원_04,거래처_AO
2026-02-19,,RB1536,RB1,3,1032000,B2B,영업사원_06,거래처_A\
2026-02-19,,RB1536,RB1,1,344000,B2B,,거래처_F
2026-02-19,,RB1539,RB1,1,673000,B2B,영업사원_08,거래처_Av
2026-02-19,,RB1540,RB1,3,1095000,B2B,영업사원_07,거래처_J
2026-02-19,,WC2103,WC2,2,190000,B2B,영업사원_09,거래처_A|
2026-02-19,,WC2107-N,WC2,3,882000,B2B,영업사원_09,거래처_AE
2026-02-19,,WC2109,WC2,1,281000,B2B,영업사원_04,거래처_W
2026-02-19,,WC2114-N,WC2,10,1810000,B2B,영업사원_06,거래처_An
2026-02-19,,WC2115,WC2,1,243000,B2B,영업사원_10,거래처_AY
2026-02-19,,WC2116,WC2,3,711000,B2B,영업사원_10,거래처_A[
2026-02-19,,WC2121-N,WC2,3,747000,B2B,영업사원_03,거래처_A{
2026-02-19,,WC2122,WC2,2,358000,B2B,영업사원_10,거래처_V
2026-02-19,,WC2126,WC2,1,193000,B2B,영업사원_05,거래처_AE
2026-02-19,,WC2126,WC2,1,193000,B2B,영업사원_03,거래처_F
2026-02-19,,WC2127,WC2,3,484191,B2B,영업사원_01,거래처_AG
2026-02-19,,WC2130,WC2,1,256000,B2B,영업사원_07,거래처_K
2026-02-19,,WC2131,WC2,1,155334,B2B,영업사원_02,거래처_AC
2026-02-19,,WC2132,WC2,1,187000,B2B,영업사원_02,거래처_Av
2026-02-19,,WC2132,WC2,5,883610,B2B,영업사원_08,거래처_As
2026-02-19,,WC2134,WC2,2,410000,B2B,영업사원_05,거래처_X
2026-02-19,,WC2136,WC2,1,235000,B2B,영업사원_10,거래처_AK
2026-02-19,,WC2138,WC2,1,146160,B2B,영업사원_08,거래처_Ao
2026-02-19,,WC2138,WC2,2,316000,B2B,영업사원_03,거래처_AB
2026-02-19,,WC2144,WC2,1,293000,B2B,영업사원_07,거래처_Am
2026-02-19,,WC2150,WC2,1,163000,B2B,영업사원_02,거래처_F
2026-02-19,매장_F,BF3105,BF3,1,177000,SSG,,
2026-02-19,매장_B,BF3109,BF3,2,286000,SSG,,
2026-02-19,매장_I,BF3110,BF3,1,79000,SSG,,
2026-02-19,매장_I,BF3112,BF3,2,302000,SSG,,
2026-02-19,매장_H,BF3128,BF3,2,202000,SSG,,
2026-02-19,매장_C,CW1513,CW1,5,3405000,SSG,,
2026-02-19,매장_F,CW1527,CW1,3,1194000,SSG,,
2026-02-19,매장_B,RB1517,RB1,1,541000,SSG,,
2026-02-19,매장_D,RB1520,RB1,1,391000,SSG,,
2026-02-19,매장_B,RB1535,RB1,2,662000,SSG,,
2026-02-19,매장_I,WC2105,WC2,2,188000,SSG,,
2026-02-19,매장_A,WC2113,WC2,1,151000,SSG,,
2026-02-19,매장_J,WC2117,WC2,1,308000,SSG,,
2026-02-19,매장_G,WC2147,WC2,3,720000,SSG,,
2026-02-19,매장_G,WC2149-N,WC2,1,196015,SSG,,
2026-02-19,매장_E,WC2150,WC2,2,326000,SSG,,
2026-02-19,매장_J,BF3114,BF3,1,111000,공식몰,,
2026-02-19,매장_A,BF3130,BF3,1,152000,공식몰,,
2026-02-19,매장_B,CW1508,CW1,1,469000,공식몰,,
2026-02-19,매장_E,CW1513,CW1,1,681000,공식몰,,
2026-02-19,매장_A,CW1514,CW1,1,781000,공식몰,,
2026-02-19,매장_I,CW1519,CW1,1,656865,공식몰,,
2026-02-19,매장_E,CW1519,CW1,1,754000,공식몰,,
2026-02-19,매장_J,CW1521,CW1,1,457000,공식몰,,
2026-02-19,매장_J,CW1528,CW1,2,874000,공식몰,,
2026-02-19,매장_J,CW1528,CW1,3,1311000,공식몰,,
2026-02-19,매장_F,RB1513,RB1,1,340000,공식몰,,
2026-02-19,매장_E,RB1518,RB1,3,2013000,공식몰,,
2026-02-19,매장_A,RB1519,RB1,1,436000,공식몰,,
2026-02-19,매장_G,RB1527,RB1,1,671000,공식몰,,
2026-02-19,매장_B,RB1527,RB1,1,671000,공식몰,,
2026-02-19,매장_E,RB1527,RB1,10,6710000,공식몰,,
2026-02-19,매장_C,RB1534,RB1,2,716000,공식몰,,
2026-02-19,매장_A,RB1534,RB1,1,315426,공식몰,,
2026-02-19,매장_A,RB1537,RB1,1,275000,공식몰,,
2026-02-19,매장_A,WC2102,WC2,1,183000,공식몰,,
2026-02-19,매장_A,WC2104,WC2,1,288000,공식몰,,
2026-02-19,매장_D,WC2114-N,WC2,1,181000,공식몰,,
2026-02-19,매장_B,WC2133,WC2,1,97000,공식몰,,
2026-02-19,매장_C,WC2137,WC2,1,81000,공식몰,,
2026-02-19,매장_E,WC2144,WC2,1,293000,공식몰,,
2026-02-19,매장_G,BF3116,BF3,3,135000,네이버,,
2026-02-19,매장_C,BF3128,BF3,1,101000,네이버,,
2026-02-19,매장_D,CW1504,CW1,1,416723,네이버,,
2026-02-19,매장_A,CW1514,CW1,1,781000,네이버,,
2026-02-19,매장_I,CW1514,CW1,5,3905000,네이버,,
2026-02-19,매장_I,CW1521,CW1,1,457000,네이버,,
2026-02-19,매장_E,RB1515,RB1,1,504000,네이버,,
2026-02-19,매장_H,RB1516,RB1,1,384616,네이버,,
2026-02-19,매장_H,RB1526,RB1,1,485000,네이버,,
2026-02-19,매장_H,RB1533,RB1,1,441000,네이버,,
2026-02-19,매장_H,WC2112,WC2,1,153000,네이버,,
2026-02-19,매장_J,WC2117,WC2,1,308000,네이버,,
2026-02-19,매장_B,WC2118,WC2,3,628491,네이버,,
2026-02-19,매장_G,WC2120,WC2,1,281000,네이버,,
2026-02-19,매장_E,WC2137,WC2,1,81000,네이버,,
2026-02-19,매장_D,WC2145,WC2,1,269000,네이버,,
2026-02-19,매장_F,WC2148,WC2,1,238000,네이버,,
2026-02-19,매장_A,WC2149-N,WC2,1,192947,네이버,,
2026-02-19,매장_B,BF3127,BF3,1,105000,쿠팡,,
2026-02-19,매장_C,CW1503,CW1,1,605000,쿠팡,,
2026-02-19,매장_J,CW1511,CW1,3,1749000,쿠팡,,
2026-02-19,매장_H,CW1517,CW1,10,6240000,쿠팡,,
2026-02-19,매장_J,RB1503,RB1,3,1357431,쿠팡,,
2026-02-19,매장_G,RB1514,RB1,20,10280000,쿠팡,,
2026-02-19,매장_I,RB1517,RB1,1,541000,쿠팡,,
2026-02-19,매장_F,RB1520,RB1,10,3910000,쿠팡,,
2026-02-19,매장_G,RB1520,RB1,1,391000,쿠팡,,
2026-02-19,매장_E,RB1520,RB1,10,3910000,쿠팡,,
2026-02-19,매장_H,RB1535,RB1,5,1491650,쿠팡,,
2026-02-19,매장_E,RB1540,RB1,3,1095000,쿠팡,,
2026-02-19,매장_I,WC2110,WC2,2,214000,쿠팡,,
2026-02-19,매장_D,WC2111,WC2,1,204000,쿠팡,,
2026-02-19,매장_G,WC2125,WC2,2,174554,쿠팡,,
2026-02-19,매장_I,WC2132,WC2,1,187000,쿠팡,,
2026-02-19,매장_E,WC2146,WC2,10,970000,쿠팡,,
2026-02-20,,BF3104,BF3,1,126000,B2B,영업사원_01,거래처_E
2026-02-20,,BF3111,BF3,5,642150,B2B,영업사원_08,거래처_T
2026-02-20,,BF3112,BF3,1,151000,B2B,영업사원_02,거래처_AR
2026-02-20,,BF3114,BF3,10,1110000,B2B,영업사원_10,거래처_E
2026-02-20,,BF3116,BF3,1,45000,B2B,영업사원_09,거래처_AN
2026-02-20,,BF3122,BF3,1,81000,B2B,영업사원_09,거래처_Ay
2026-02-20,,BF3130,BF3,2,304000,B2B,영업사원_02,거래처_A^
2026-02-20,,BF3130,BF3,2,304000,B2B,영업사원_10,거래처_AR
2026-02-20,,CW1501,CW1,1,813000,B2B,영업사원_04,거래처_AR
2026-02-20,,CW1501,CW1,3,2439000,B2B,영업사원_06,거래처_S
2026-02-20,,CW1501,CW1,1,813000,B2B,영업사원_04,거래처_Ah
2026-02-20,,CW1504,CW1,1,446000,B2B,영업사원_02,거래처_As
2026-02-20,,CW1513,CW1,1,681000,B2B,영업사원_04,거래처_Ar
2026-02-20,,CW1518,CW1,2,778466,B2B,영업사원_04,거래처_As
2026-02-20,,CW1519,CW1,1,729192,B2B,영업사원_04,거래처_A{
2026-02-20,,CW1519,CW1,1,754000,B2B,영업사원_07,거래처_AB
2026-02-20,,CW1521,CW1,3,1371000,B2B,영업사원_07,거래처_A[
2026-02-20,,CW1526,CW1,1,792000,B2B,영업사원_10,거래처_Ai
2026-02-20,,CW1529,CW1,2,1556000,B2B,영업사원_05,거래처_AF
2026-02-20,,RB1502,RB1,1,635000,B2B,영업사원_09,거래처_A
2026-02-20,,RB1502,RB1,1,635000,B2B,영업사원_05,거래처_Ak
2026-02-20,,RB1508,RB1,1,369000,B2B,영업사원_07,거래처_Am
2026-02-20,,RB1510,RB1,1,672000,B2B,영업사원_02,거래처_A_
2026-02-20,,RB1511,RB1,2,702000,B2B,영업사원_03,거래처_AJ
2026-02-20,,RB1511,RB1,1,351000,B2B,영업사원_10,거래처_W
2026-02-20,,RB1513,RB1,10,3400000,B2B,영업사원_09,거래처_L
2026-02-20,,RB1514,RB1,3,1542000,B2B,영업사원_02,거래처_Ah
2026-02-20,,RB1516,RB1,1,428000,B2B,영업사원_02,거래처_Ac
2026-02-20,,RB1517,RB1,20,10820000,B2B,영업사원_06,거래처_Ap
2026-02-20,,RB1519,RB1,2,872000,B2B,영업사원_02,거래처_B
2026-02-20,,RB1525,RB1,2,654000,B2B,영업사원_03,거래처_AL
2026-02-20,,RB1530,RB1,3,1002000,B2B,영업사원_02,거래처_A{
2026-02-20,,RB1530,RB1,2,668000,B2B,영업사원_03,거래처_E
2026-02-20,,RB1530,RB1,2,668000,B2B,영업사원_01,거래처_F
2026-02-20,,RB1530,RB1,5,1670000,B2B,영업사원_10,거래처_F
2026-02-20,,RB1530,RB1,5,1670000,B2B,영업사원_01,거래처_K
2026-02-20,,RB1530,RB1,3,1002000,B2B,영업사원_07,거래처_K
2026-02-20,,RB1530,RB1,5,1670000,B2B,영업사원_03,거래처_L
2026-02-20,,RB1530,RB1,3,1002000,B2B,영업사원_01,거래처_L
2026-02-20,,RB1530,RB1,2,668000,B2B,영업사원_07,거래처_P
2026-02-20,,RB1532,RB1,1,248000,B2B,영업사원_02,거래처_E
2026-02-20,,RB1532,RB1,1,248000,B2B,영업사원_06,거래처_N
2026-02-20,,RB1533,RB1,1,441000,B2B,영업사원_02,거래처_A^
2026-02-20,,RB1534,RB1,2,716000,B2B,영업사원_05,거래처_Ah
2026-02-20,,RB1536,RB1,2,688000,B2B,영업사원_05,거래처_AC
2026-02-20,,RB1538,RB1,1,583000,B2B,영업사원_08,거래처_AG
2026-02-20,,WC2102,WC2,2,332418,B2B,영업사원_10,거래처_AR
2026-02-20,,WC2108,WC2,3,717000,B2B,영업사원_04,거래처_A|
2026-02-20,,WC2110,WC2,1,107000,B2B,,거래처_AY
2026-02-20,,WC2114-N,WC2,1,181000,B2B,영업사원_04,거래처_Ax
2026-02-20,,WC2116,WC2,1,237000,B2B,영업사원_09,거래처_K
2026-02-20,,WC2117,WC2,1,308000,B2B,영업사원_09,거래처_B
2026-02-20,,WC2118,WC2,3,654000,B2B,영업사원_01,거래처_A{
2026-02-20,,WC2121-N,WC2,2,498000,B2B,영업사원_10,거래처_AK
2026-02-20,,WC2128-N,WC2,1,256000,B2B,영업사원_07,거래처_AS
2026-02-20,,WC2128-N,WC2,20,5120000,B2B,영업사원_01,거래처_AX
2026-02-20,,WC2130,WC2,1,256000,B2B,영업사원_08,거래처_E
2026-02-20,,WC2131,WC2,3,486000,B2B,영업사원_07,거래처_W
2026-02-20,,WC2135-N,WC2,3,900000,B2B,영업사원_07,거래처_T
2026-02-20,,WC2136,WC2,2,470000,B2B,영업사원_09,거래처_AA
2026-02-20,,WC2141,WC2,1,235000,B2B,영업사원_05,거래처_B
2026-02-20,,WC2144,WC2,1,293000,B2B,영업사원_03,거래처_AI
2026-02-20,매장_F,BF3109,BF3,1,143000,SSG,,
2026-02-20,매장_D,BF3114,BF3,2,222000,SSG,,
2026-02-20,매장_A,BF3130,BF3,3,456000,SSG,,
2026-02-20,매장_B,CW1506,CW1,1,629000,SSG,,
2026-02-20,매장_E,CW1514,CW1,3,2250984,SSG,,
2026-02-20,매장_D,CW1520,CW1,1,470000,SSG,,
2026-02-20,매장_G,CW1520,CW1,2,940000,SSG,,
2026-02-20,매장_F,CW1523,CW1,1,318000,SSG,,
2026-02-20,매장_C,CW1526,CW1,10,7920000,SSG,,
2026-02-20,매장_H,CW1527,CW1,1,398000,SSG,,
2026-02-20,매장_C,RB1506,RB1,3,1929000,SSG,,
2026-02-20,매장_J,RB1524,RB1,3,741000,SSG,,
2026-02-20,매장_G,RB1525,RB1,2,654000,SSG,,
2026-02-20,매장_G,RB1534,RB1,10,3580000,SSG,,
2026-02-20,매장_I,WC2106,WC2,2,552000,SSG,,
2026-02-20,매장_E,WC2117,WC2,3,924000,SSG,,
2026-02-20,매장_I,WC2149-N,WC2,1,213000,SSG,,
2026-02-20,매장_G,BF3103,BF3,1,92000,공식몰,,
2026-02-20,매장_D,BF3117,BF3,1,67000,공식몰,,
2026-02-20,매장_B,CW1514,CW1,1,696118,공식몰,,
2026-02-20,매장_F,CW1515,CW1,1,803000,공식몰,,
2026-02-20,매장_E,CW1515,CW1,1,716560,공식몰,,
2026-02-20,매장_I,CW1521,CW1,10,4570000,공식몰,,
2026-02-20,매장_B,CW1522,CW1,1,661904,공식몰,,
2026-02-20,매장_J,CW1524,CW1,1,849000,공식몰,,
2026-02-20,매장_C,RB1507,RB1,1,385000,공식몰,,
2026-02-20,매장_H,RB1517,RB1,1,463603,공식몰,,
2026-02-20,매장_B,RB1519,RB1,1,436000,공식몰,,
2026-02-20,매장_G,RB1532,RB1,3,676938,공식몰,,
2026-02-20,매장_F,WC2102,WC2,1,183000,공식몰,,
2026-02-20,매장_J,WC2150,WC2,2,326000,공식몰,,
2026-02-20,매장_B,BF3107,BF3,1,142642,네이버,,
2026-02-20,매장_A,BF3117,BF3,5,335000,네이버,,
2026-02-20,매장_B,BF3120,BF3,2,266000,네이버,,
2026-02-20,매장_F,CW1504,CW1,1,384349,네이버,,
2026-02-20,매장_B,CW1505,CW1,1,303000,네이버,,
2026-02-20,매장_G,CW1515,CW1,2,1606000,네이버,,
2026-02-20,매장_J,CW1516,CW1,5,2075000,네이버,,
2026-02-20,매장_A,CW1522,CW1,1,720000,네이버,,
2026-02-20,매장_F,CW1529,CW1,2,1556000,네이버,,
2026-02-20,매장_D,RB1507,RB1,2,770000,네이버,,
2026-02-20,매장_H,RB1508,RB1,1,326717,네이버,,
2026-02-20,매장_A,RB1509,RB1,3,897000,네이버,,
2026-02-20,매장_C,RB1511,RB1,1,351000,네이버,,
2026-02-20,매장_B,RB1516,RB1,1,374814,네이버,,
2026-02-20,매장_D,RB1518,RB1,1,641598,네이버,,
2026-02-20,매장_F,RB1523,RB1,1,629000,네이버,,
2026-02-20,매장_J,RB1539,RB1,3,2019000,네이버,,
2026-02-20,매장_B,WC2107-N,WC2,1,294000,네이버,,
2026-02-20,매장_J,WC2116,WC2,10,2370000,네이버,,
2026-02-20,매장_G,WC2128-N,WC2,3,768000,네이버,,
2026-02-20,매장_C,WC2134,WC2,10,2050000,네이버,,
2026-02-20,매장_J,WC2140,WC2,1,286707,네이버,,
2026-02-20,매장_C,WC2140,WC2,1,302000,네이버,,
2026-02-20,매장_I,WC2145,WC2,1,244156,네이버,,
2026-02-20,매장_D,WC2150,WC2,2,326000,네이버,,
2026-02-20,매장_I,BF3120,BF3,1,133000,쿠팡,,
2026-02-20,매장_C,RB1528,RB1,3,1026000,쿠팡,,
2026-02-20,매장_J,RB1529,RB1,5,1285000,쿠팡,,
2026-02-20,매장_H,RB1531,RB1,20,9780000,쿠팡,,
2026-02-20,매장_J,RB1536,RB1,1,344000,쿠팡,,
2026-02-20,매장_A,WC2125,WC2,3,288000,쿠팡,,
2026-02-20,매장_G,WC2131,WC2,1,162000,쿠팡,,
2026-02-20,매장_F,WC2133,WC2,1,97000,쿠팡,,
2026-02-20,매장_C,WC2144,WC2,1,293000,쿠팡,,
2026-02-21,,BF3103,BF3,1,92000,B2B,영업사원_04,거래처_Ao
2026-02-21,,BF3104,BF3,2,252000,B2B,영업사원_03,거래처_M
2026-02-21,,BF3105,BF3,10,1770000,B2B,영업사원_10,거래처_N
2026-02-21,,BF3118,BF3,10,966560,B2B,,거래처_P
2026-02-21,,BF3123,BF3,1,118000,B2B,영업사원_08,거래처_E
2026-02-21,,CW1506,CW1,2,1258000,B2B,영업사원_01,거래처_AL
2026-02-21,,CW1512,CW1,1,834000,B2B,영업사원_06,거래처_L
2026-02-21,,CW1530,CW1,1,514826,B2B,영업사원_02,거래처_Aq
2026-02-21,,RB1502,RB1,1,635000,B2B,영업사원_10,거래처_Ai
2026-02-21,,RB1510,RB1,2,1344000,B2B,영업사원_08,거래처_A]
2026-02-21,,RB1514,RB1,1,514000,B2B,영업사원_08,거래처_T
2026-02-21,,RB1516,RB1,2,856000,B2B,영업사원_07,거래처_E
2026-02-21,,RB1518,RB1,1,671000,B2B,영업사원_02,거래처_U
2026-02-21,,RB1522,RB1,3,1983000,B2B,영업사원_09,거래처_AM
